## #iso #point x y time dist2dest source time2dest lat lon
## iso -1 points 11 
-1 0 -300.08 1851.40 0.93 225.03 -1 20.15 44.14012 -5.00080
-1 1 -304.81 1856.19 2.10 0.00 9519536 0.00 44.17844 -5.04808
-1 2 -325.01 1890.81 6.10 0.00 9519536 0.00 44.45421 -5.25009
-1 3 -342.69 1930.88 8.83 0.00 9519408 0.00 45.17153 -5.42689
-1 4 -348.14 1969.85 11.17 0.00 9519536 0.00 45.47829 -5.48142
-1 5 -345.87 2009.49 13.55 0.00 9519536 0.00 46.18851 -5.45872
-1 6 -304.49 2123.56 21.08 0.00 0 0.00 47.47179 -5.04495


## #iso #point x y time dist2dest source time2dest lat lon
## iso -1 points 8 
-1 0 -300.08 1851.40 0.93 225.12 -1 20.13 44.14012 -5.00080
-1 1 -304.36 1856.18 2.09 0.00 9519536 0.00 44.17831 -5.04358
-1 2 -324.25 1889.12 5.98 0.00 9519408 0.00 44.44079 -5.24254
-1 3 -335.38 1909.05 7.42 0.00 9519536 0.00 44.59887 -5.35380
-1 4 -342.69 1930.88 8.81 0.00 9519408 0.00 45.17153 -5.42689
-1 5 -348.14 1969.85 11.15 0.00 9519536 0.00 45.47829 -5.48142
-1 6 -345.87 2009.49 13.53 0.00 9519536 0.00 46.18851 -5.45872
-1 7 -304.49 2123.56 21.06 0.00 0 0.00 47.47179 -5.04495


## #iso #point x y time dist2dest source time2dest lat lon
## iso -1 points 7 
-1 0 -300.08 1851.40 0.93 225.11 -1 20.47 44.14012 -5.00080
-1 1 -304.36 1856.18 2.09 0.00 9519536 0.00 44.17831 -5.04358
-1 2 -335.38 1909.05 7.64 0.00 9519536 0.00 44.59887 -5.35380
-1 3 -342.69 1930.88 9.04 0.00 9519408 0.00 45.17153 -5.42689
-1 4 -348.14 1969.85 11.40 0.00 9519536 0.00 45.47829 -5.48142
-1 5 -345.87 2009.49 13.81 0.00 9519536 0.00 46.18851 -5.45872
-1 6 -304.49 2123.56 21.40 0.00 0 0.00 47.47179 -5.04495


## #iso #point x y time dist2dest source time2dest lat lon
## iso -1 points 11 
-1 0 -300.08 1851.40 0.93 225.09 -1 19.62 44.14012 -5.00080
-1 1 -302.84 1853.75 1.51 0.00 9519536 0.00 44.15891 -5.02842
-1 2 -304.81 1856.19 1.92 0.00 9519536 0.00 44.17844 -5.04808
-1 3 -313.49 1871.09 3.96 0.00 9519408 0.00 44.29731 -5.13495
-1 4 -320.13 1880.83 4.95 0.00 9519408 0.00 44.37487 -5.20134
-1 5 -325.97 1890.41 5.74 0.00 9519536 0.00 44.45100 -5.25972
-1 6 -335.67 1909.92 7.11 0.00 9519536 0.00 45.00577 -5.35673
-1 7 -340.67 1931.60 8.43 0.00 9519408 0.00 45.17719 -5.40671
-1 8 -348.14 1969.85 10.75 0.00 9519536 0.00 45.47829 -5.48142
-1 9 -345.87 2009.50 13.10 0.00 9519536 0.00 46.18853 -5.45872
-1 10 -304.49 2123.56 20.55 0.00 0 0.00 47.47179 -5.04495


## #iso #point x y time dist2dest source time2dest lat lon
## iso -1 points 7 
-1 0 -300.08 1851.40 0.93 225.03 -1 20.15 44.14012 -5.00080
-1 1 -304.81 1856.19 2.10 0.00 9519536 0.00 44.17844 -5.04808
-1 2 -325.01 1890.81 6.10 0.00 9519536 0.00 44.45421 -5.25009
-1 3 -342.69 1930.88 8.83 0.00 9519408 0.00 45.17153 -5.42689
-1 4 -348.14 1969.85 11.17 0.00 9519536 0.00 45.47829 -5.48142
-1 5 -345.87 2009.49 13.55 0.00 9519536 0.00 46.18851 -5.45872
-1 6 -304.49 2123.56 21.08 0.00 0 0.00 47.47179 -5.04495


## #iso #point x y time dist2dest source time2dest lat lon
## iso -1 points 7 
-1 0 -300.08 1851.40 0.93 225.03 -1 20.15 44.14012 -5.00080
-1 1 -304.81 1856.19 2.10 0.00 9519536 0.00 44.17844 -5.04808
-1 2 -325.01 1890.81 6.10 0.00 9519536 0.00 44.45421 -5.25009
-1 3 -342.69 1930.88 8.83 0.00 9519408 0.00 45.17153 -5.42689
-1 4 -348.14 1969.85 11.17 0.00 9519536 0.00 45.47829 -5.48142
-1 5 -345.87 2009.50 13.55 0.00 9519536 0.00 46.18853 -5.45872
-1 6 -304.49 2123.56 21.08 0.00 0 0.00 47.47179 -5.04495


## #iso #point x y time dist2dest source time2dest lat lon
## iso -1 points 12 
-1 0 -300.08 1851.40 0.93 225.62 -1 19.40 44.14012 -5.00080
-1 1 -302.84 1853.75 1.51 0.00 9519536 0.00 44.15891 -5.02842
-1 2 -304.81 1856.19 1.92 0.00 9519536 0.00 44.17844 -5.04808
-1 3 -311.72 1862.93 2.94 0.00 9519408 0.00 44.23222 -5.11715
-1 4 -315.27 1870.86 3.77 0.00 9519408 0.00 44.29551 -5.15275
-1 5 -318.14 1881.47 4.70 0.00 9519408 0.00 44.37998 -5.18138
-1 6 -325.01 1890.81 5.54 0.00 9519536 0.00 44.45421 -5.25009
-1 7 -335.67 1909.92 6.94 0.00 9519536 0.00 45.00577 -5.35673
-1 8 -340.67 1931.60 8.26 0.00 9519408 0.00 45.17719 -5.40671
-1 9 -348.14 1969.85 10.56 0.00 9519536 0.00 45.47829 -5.48142
-1 10 -345.87 2009.50 12.91 0.00 9519536 0.00 46.18853 -5.45872
-1 11 -304.49 2123.56 20.33 0.00 0 0.00 47.47179 -5.04495


## #iso #point x y time dist2dest source time2dest lat lon
## iso -1 points 11 
-1 0 -300.08 1851.40 0.93 225.13 -1 19.56 44.14012 -5.00080
-1 1 -302.84 1853.75 1.51 0.00 9519536 0.00 44.15891 -5.02842
-1 2 -304.81 1856.19 1.92 0.00 9519536 0.00 44.17844 -5.04808
-1 3 -315.27 1870.86 3.96 0.00 9519408 0.00 44.29551 -5.15275
-1 4 -320.13 1880.83 4.87 0.00 9519408 0.00 44.37487 -5.20134
-1 5 -325.01 1890.81 5.67 0.00 9519536 0.00 44.45421 -5.25009
-1 6 -335.67 1909.92 7.06 0.00 9519536 0.00 45.00577 -5.35673
-1 7 -340.67 1931.60 8.38 0.00 9519408 0.00 45.17719 -5.40671
-1 8 -348.14 1969.85 10.70 0.00 9519536 0.00 45.47829 -5.48142
-1 9 -345.87 2009.50 13.04 0.00 9519536 0.00 46.18853 -5.45872
-1 10 -304.49 2123.56 20.49 0.00 0 0.00 47.47179 -5.04495


## #iso #point x y time dist2dest source time2dest lat lon
## iso -1 points 12 
-1 0 -300.08 1851.40 0.93 225.17 -1 19.52 44.14012 -5.00080
-1 1 -302.84 1853.75 1.51 0.00 9519536 0.00 44.15891 -5.02842
-1 2 -304.81 1856.19 1.92 0.00 9519536 0.00 44.17844 -5.04808
-1 3 -315.27 1870.86 3.96 0.00 9519408 0.00 44.29551 -5.15275
-1 4 -320.13 1880.83 4.87 0.00 9519408 0.00 44.37487 -5.20134
-1 5 -322.57 1885.82 5.27 0.00 9519536 0.00 44.41454 -5.22570
-1 6 -325.97 1890.41 5.66 0.00 9519536 0.00 44.45100 -5.25972
-1 7 -335.67 1909.92 7.04 0.00 9519536 0.00 45.00577 -5.35673
-1 8 -340.67 1931.60 8.35 0.00 9519408 0.00 45.17719 -5.40671
-1 9 -348.14 1969.85 10.67 0.00 9519536 0.00 45.47829 -5.48142
-1 10 -345.87 2009.50 13.01 0.00 9519536 0.00 46.18853 -5.45872
-1 11 -304.49 2123.56 20.45 0.00 0 0.00 47.47179 -5.04495


## #iso #point x y time dist2dest source time2dest lat lon
## iso -1 points 10 
-1 0 -300.08 1851.40 0.93 224.88 -1 19.74 44.14012 -5.00080
-1 1 -302.84 1853.75 1.51 0.00 9519536 0.00 44.15891 -5.02842
-1 2 -304.81 1856.19 1.92 0.00 9519536 0.00 44.17844 -5.04808
-1 3 -313.49 1871.09 3.96 0.00 9519408 0.00 44.29731 -5.13495
-1 4 -320.13 1880.83 4.95 0.00 9519408 0.00 44.37487 -5.20134
-1 5 -325.97 1890.41 5.74 0.00 9519536 0.00 44.45100 -5.25972
-1 6 -340.67 1931.60 8.52 0.00 9519408 0.00 45.17719 -5.40671
-1 7 -348.14 1969.85 10.85 0.00 9519536 0.00 45.47829 -5.48142
-1 8 -345.87 2009.50 13.20 0.00 9519536 0.00 46.18853 -5.45872
-1 9 -304.49 2123.56 20.67 0.00 0 0.00 47.47179 -5.04495


## #iso #point x y time dist2dest source time2dest lat lon
## iso -1 points 9 
-1 0 -300.08 1851.40 0.93 224.98 -1 20.02 44.14012 -5.00080
-1 1 -304.81 1856.19 2.10 0.00 9519536 0.00 44.17844 -5.04808
-1 2 -320.13 1880.83 5.28 0.00 9519408 0.00 44.37487 -5.20134
-1 3 -325.97 1890.41 6.06 0.00 9519536 0.00 44.45100 -5.25972
-1 4 -335.29 1910.34 7.42 0.00 9519536 0.00 45.00911 -5.35292
-1 5 -340.67 1931.60 8.72 0.00 9519408 0.00 45.17719 -5.40671
-1 6 -348.14 1969.85 11.07 0.00 9519536 0.00 45.47829 -5.48142
-1 7 -345.87 2009.50 13.44 0.00 9519536 0.00 46.18853 -5.45872
-1 8 -304.49 2123.56 20.95 0.00 0 0.00 47.47179 -5.04495


## #iso #point x y time dist2dest source time2dest lat lon
## iso -1 points 10 
-1 0 -300.08 1851.40 0.93 225.07 -1 19.60 44.14012 -5.00080
-1 1 -304.81 1856.19 2.10 0.00 9519536 0.00 44.17844 -5.04808
-1 2 -313.60 1867.81 3.69 0.00 9519536 0.00 44.27119 -5.13597
-1 3 -320.13 1880.83 4.93 0.00 9519408 0.00 44.37487 -5.20134
-1 4 -325.97 1890.41 5.73 0.00 9519536 0.00 44.45100 -5.25972
-1 5 -335.29 1910.34 7.12 0.00 9519536 0.00 45.00911 -5.35292
-1 6 -340.67 1931.60 8.41 0.00 9519408 0.00 45.17719 -5.40671
-1 7 -348.14 1969.85 10.73 0.00 9519536 0.00 45.47829 -5.48142
-1 8 -345.87 2009.50 13.08 0.00 9519536 0.00 46.18853 -5.45872
-1 9 -304.49 2123.56 20.53 0.00 0 0.00 47.47179 -5.04495


## #iso #point x y time dist2dest source time2dest lat lon
## iso -1 points 11 
-1 0 -300.08 1851.40 0.93 225.13 -1 19.55 44.14012 -5.00080
-1 1 -304.81 1856.19 2.10 0.00 9519536 0.00 44.17844 -5.04808
-1 2 -313.60 1867.81 3.69 0.00 9519536 0.00 44.27119 -5.13597
-1 3 -320.13 1880.83 4.93 0.00 9519408 0.00 44.37487 -5.20134
-1 4 -325.97 1890.41 5.73 0.00 9519536 0.00 44.45100 -5.25972
-1 5 -331.51 1899.84 6.42 0.00 9519408 0.00 44.52592 -5.31509
-1 6 -335.29 1910.34 7.08 0.00 9519536 0.00 45.00911 -5.35292
-1 7 -340.67 1931.60 8.38 0.00 9519408 0.00 45.17719 -5.40671
-1 8 -348.14 1969.85 10.70 0.00 9519536 0.00 45.47829 -5.48142
-1 9 -345.87 2009.50 13.04 0.00 9519536 0.00 46.18853 -5.45872
-1 10 -304.49 2123.56 20.48 0.00 0 0.00 47.47179 -5.04495


## #iso #point x y time dist2dest source time2dest lat lon
## iso -1 points 8 
-1 0 -300.08 1851.40 0.93 224.95 -1 20.27 44.14012 -5.00080
-1 1 -304.81 1856.19 2.10 0.00 9519536 0.00 44.17844 -5.04808
-1 2 -320.13 1880.83 5.28 0.00 9519408 0.00 44.37487 -5.20134
-1 3 -335.29 1910.34 7.59 0.00 9519536 0.00 45.00911 -5.35292
-1 4 -340.67 1931.60 8.90 0.00 9519408 0.00 45.17719 -5.40671
-1 5 -348.14 1969.85 11.26 0.00 9519536 0.00 45.47829 -5.48142
-1 6 -345.87 2009.50 13.64 0.00 9519536 0.00 46.18853 -5.45872
-1 7 -304.49 2123.56 21.19 0.00 0 0.00 47.47179 -5.04495


## #iso #point x y time dist2dest source time2dest lat lon
## iso -1 points 7 
-1 0 -300.08 1851.40 0.93 224.91 -1 20.45 44.14012 -5.00080
-1 1 -304.81 1856.19 2.10 0.00 9519536 0.00 44.17844 -5.04808
-1 2 -335.29 1910.34 7.71 0.00 9519536 0.00 45.00911 -5.35292
-1 3 -340.67 1931.60 9.02 0.00 9519408 0.00 45.17719 -5.40671
-1 4 -348.14 1969.85 11.39 0.00 9519536 0.00 45.47829 -5.48142
-1 5 -345.87 2009.50 13.79 0.00 9519536 0.00 46.18853 -5.45872
-1 6 -304.49 2123.56 21.38 0.00 0 0.00 47.47179 -5.04495


