19.542 91.793
19.754 58.139
19.366 169.957
19.327 229.170
19.270 229.442
19.356 175.723
19.518 160.442
20.151 52.347
20.129 53.864
20.472 48.257
19.623 74.816
20.151 52.343
20.151 52.341
19.398 168.665
19.559 87.107
19.524 107.123
19.742 73.943
20.024 54.335
19.602 86.510
19.555 87.212
20.265 51.547
20.454 50.263
